case,Year,R.mth,date,intv_nam,Country_residence,City_residence,Purpose_grp,Purpose,Weights_QTR,Air_Terminal,Sea_Terminal,Land_Terminal,langint,1st_visit,length_stay,travel_type,f1_gender,f3_occupation,f4_industry,f5_designation,f5_designation.oth,shop_$fash,shop_$jew,shop_$wat,shop_$well,shop_$food,shop_$gift,shop_$ctec,shop_$anti,shop_$oth,shop_$any,totacc_$,totfnb_$,tottran_$,totbiz_$,totedu_$,totmedi_$,tototh_$,totshopping_$,totexp_$,MainAccomm,MainHotel,travel_companion.1,travel_companion.2,travel_companion.3,travel_companion.4,travel_companion.5
1925,2015,January,2015-01-27,Anderson Yu Tor Kim,Indonesia,Jakarta,Leisure,To shop/attend shopping events in Singapore,351.8817204301075,Terminal 1,,,English,No,Under 1 day,Non-Packaged,Female,"Professiols (doctor, lawyer, lecturer, etc)",Healthcare and Biomedical Sciences,Others (specify),Doctor,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,51.07594897781084,25.53797448890542,0.0,0,0.0,0.0,354.8531356990169,431.46705916573313,Accommodation not required - Day Tripper,,Parents/ Parents-in-law,Siblings,,,
1927,2015,January,2015-01-27,Teck Ghee,Indonesia,Tanjung Balai,Leisure,To shop/attend shopping events in Singapore,942.6785714285714,,RFT,,Chinese,No,7 days,Non-Packaged,Female,"Businessman (small company, <50 people)",Wholesale and Retail Trade,Others (specify),Owner,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,71.88042664372514,10.78206399655877,0.0,0,0.0,0.0,604.8531356990169,687.5156263393008,Stayed with relatives/ friends,,Spouse,,,,
1928,2015,January,2015-01-27,Teck Ghee,Indonesia,Tanjung Balai,Leisure,To shop/attend shopping events in Singapore,1042.0714285714287,,RFT,,Chinese,No,2 days,Non-Packaged,Male,"Businessman (small company, <50 people)","Hospitality, Travel & Tourism",CEO/ Assistant CEO, ,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,15.32278469334325,0.0,0,0.0,0.0,354.8531356990169,370.1759203923601,Own Residence,,Spouse,,,,
1929,2015,January,2015-01-27,Teck Ghee,Indonesia,Batam,Leisure,Visiting friends/relatives,341.9375,,RFT,,Hybrid Chinese,No,6 days,Non-Packaged,Female,Homemaker (Full time),,, ,25.0,0.0,0.0,15.0,25.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,41.93024887550633,0.0,0,0.0,0.0,169.85313569901686,211.78338457452318,Stayed with relatives/ friends,,Children aged 0-7 yrs,,,,
1930,2015,January,2015-01-27,Teck Ghee,Indonesia,Batam,Leisure,Visiting friends/relatives,1042.0714285714287,,RFT,,Chinese,No,2 days,Non-Packaged,Female,"Businessman (small company, <50 people)",Wholesale and Retail Trade,Others (specify),Owner,300.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,400.0,0.0,30.6455693866865,76.61392346671624,0.0,0,0.0,0.0,504.8531356990169,612.1126285524196,Stayed with relatives/ friends,,Alone,,,,
1931,2015,January,2015-01-27,Teck Ghee,Indonesia,Batam,Healthcare+Accompanying Pax,Outpatient consultation/treatment,368.2857142857143,,RFT,,Chinese,No,2 days,Non-Packaged,Female,"Other White collar (Teacher, Nurse, secretary, receptionist, cashier etc)",Wholesale and Retail Trade,Others (specify),Sales,100.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,120.0,40.25303892048608,0.0,0.0,0.0,0,160.0,0.0,224.85313569901686,425.10617461950295,Service Apartment,,Parents/ Parents-in-law,Siblings,,,
1932,2015,January,2015-01-27,Teck Ghee,Indonesia,Batam,Business+Accompanying Pax,General business purpose,1028.75,,RFT,,Chinese,No,1 day,Business (Non-Packaged),Male,"Executive (sales, administration)",Manufacturing and Chemicals,Senior Executive, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.31629865060759,201.26519460243037,1000.0,0,0.0,0.0,104.85313569901686,1356.434628952055,Stayed with relatives/ friends,,Alone,,,,
1933,2015,January,2015-01-27,Teck Ghee,Indonesia,Batam,Healthcare+Accompanying Pax,Outpatient consultation/treatment,2875.3333333333335,,RFT,,Chinese,No,15-29 days,Non-Packaged,Male,Retired,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.012835857915757,0.0,0.0,0,0.0,0.0,104.85313569901686,117.86597155693262,Stayed with relatives/ friends,,Others,,,,
1935,2015,January,2015-01-27,Teck Ghee,Indonesia,Batam,Leisure,Holiday/ Rest & Relax,361.55555555555554,,RFT,,English,No,1 day,Non-Packaged,Female,Student,,, ,1073.9875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.9875,2017.6835758893646,94.34305996988924,31.44768665662975,0.0,0,0.0,0.0,1178.8406356990167,3322.3149582149003,Hotel,Mandarin Orchard Singapore,Parents/ Parents-in-law,Siblings,,,
1936,2015,January,2015-01-27,Teck Ghee,Indonesia,Riau,Leisure,To shop/attend shopping events in Singapore,891.375,,RFT,,English,No,2 days,Non-Packaged,Female,Homemaker (Full time),,, ,120.0,0.0,0.0,0.0,40.0,16.666666666666668,0.0,0.0,0.0,176.66666666666666,167.72099550202535,83.86049775101267,0.0,0.0,0,0.0,0.0,281.5198023656835,533.1012956187216,Hotel,Hotel Michael,Children aged 13-19 yrs,Children aged 20-39 yrs,,,
1937,2015,January,2015-01-27,Teck Ghee,Indonesia,Batam,Business+Accompanying Pax,General business purpose,621.195652173913,,RFT,,English,No,4 days,Business (Non-Packaged),Male,"Professiols (doctor, lawyer, lecturer, etc)",Administrative and Support Service Activities,Others (specify),Service Engineer,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,40.0,97.48782863555222,50.31629865060759,40.881992653618674,0.0,0,0.0,0.0,144.85313569901686,333.53925563879534,Hotel,Ibis Singapore Novena,Alone,,,,
1938,2015,January,2015-01-27,Teck Ghee,Indonesia,Batam,Others/ Refused,"Others - Personal (e.g. weddings, funerals, etc)",315.2549019607843,,RFT,,English,No,Under 1 day,Packaged,Female,Student,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.984177040014874,0.2845660014478032,0.0,0,0.0,0.0,104.85313569901686,128.12187874047953,Accommodation not required - Day Tripper,,Business associates/ Colleagues,,,,
1939,2015,January,2015-01-27,Teck Ghee,Indonesia,Batam,Others/ Refused,"Others - Personal (e.g. weddings, funerals, etc)",315.2549019607843,,RFT,,English,No,Under 1 day,Packaged,Female,Student,,, ,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,15.32278469334325,0.2845660014478032,0.0,0,0.0,0.0,119.85313569901686,135.4604863938079,Accommodation not required - Day Tripper,,Business associates/ Colleagues,,,,
1941,2015,January,2015-01-27,Teck Ghee,Indonesia,Jakarta,Healthcare+Accompanying Pax,In-patient treatment,651.2692307692307,Terminal 3,,,Chinese,No,4 days,Non-Packaged,Male,"Businessman (medium size company, 50 -250 people)",Accommodation and Food & Beverage-related activities,Director, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6250.0,0.0,104.85313569901686,6354.853135699017,Hospital,,Spouse,Children aged 20-39 yrs,,,
1942,2015,January,2015-01-27,Teck Ghee,Indonesia,Jakarta,Healthcare+Accompanying Pax,Outpatient consultation/treatment,310.76296296296294,Terminal 3,,,English,No,Under 1 day,Non-Packaged,Female,Student,,, ,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0,100.0,0.0,134.85313569901686,234.85313569901686,Accommodation not required - Day Tripper,,Parents/ Parents-in-law,,,,
1943,2015,January,2015-01-27,Teck Ghee,Indonesia,Jakarta,Business+Accompanying Pax,General business purpose,632.1451612903226,Terminal 3,,,English,No,Under 1 day,Business (Non-Packaged),Male,"Businessman (small company, <50 people)",Wholesale and Retail Trade,Others (specify),Owner,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,38.30696173335812,0.0,0,0.0,0.0,179.85313569901686,218.16009743237498,Accommodation not required - Day Tripper,,Spouse,,,,
1944,2015,January,2015-01-27,Teck Ghee,Indonesia,Jakarta,Business+Accompanying Pax,General business purpose,0.0,Terminal 3,,,English,No,Under 1 day,Business (Non-Packaged),Female,"Mager (CEO, company director, senior mager)",Marketing & Media,Director, ,,,,,,,,,,,0.0,0.0,0.0,2000.0,0,0.0,0.0,194.85313569901686,2194.853135699017,Accommodation not required - Day Tripper,,Alone,,,,
1945,2015,January,2015-01-27,Teck Ghee,Indonesia,Jakarta,Business+Accompanying Pax,General business purpose,632.1451612903226,Terminal 3,,,English,No,Under 1 day,Business (Non-Packaged),Male,"Businessman (small company, <50 people)",Wholesale and Retail Trade,Others (specify),Owner,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,76.61392346671624,30.6455693866865,0.0,0,0.0,0.0,121.51980236568353,228.77929521908626,Accommodation not required - Day Tripper,,Spouse,Children aged 13-19 yrs,,,
1946,2015,January,2015-01-27,Teck Ghee,Indonesia,Jakarta,Healthcare+Accompanying Pax,Accompanying a Healthcare/medical visitor for Outpatient consultation/treat,550.7349397590361,Terminal 3,,,English,No,Under 1 day,Non-Packaged,Male,"Professiols (doctor, lawyer, lecturer, etc)",Healthcare and Biomedical Sciences,Others (specify),Medical Officer,0.0,0.0,0.0,0.0,65.7,0.0,0.0,0.0,0.0,65.7,0.0,6.282341724270732,26.40115802663042,0.0,0,0.0,0.0,170.55313569901688,203.23663544991803,Accommodation not required - Day Tripper,,Alone,,,,
1947,2015,January,2015-01-27,Teck Ghee,Indonesia,Jakarta,Leisure,Holiday/ Rest & Relax,376.95,Terminal 3,,,English,No,3 days,Non-Packaged,Female,"Mager (CEO, company director, senior mager)",Fincial and Insurance Activities,Mager/ Assistant Mager, ,250.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,325.0,54.85505844267906,194.0886061156812,40.86075918224867,0.0,0,0.0,0.0,429.8531356990169,719.6575594396257,Hotel,Amaris by Santika,Spouse,,,,
1955,2015,January,2015-01-28,Anderson Yu Tor Kim,Indonesia,Jakarta,Healthcare+Accompanying Pax,Accompanying a Healthcare/medical visitor for Outpatient consultation/treat,310.76296296296294,Terminal 1,,,English,No,3 days,Non-Packaged,Male,"Executive (sales, administration)","Hospitality, Travel & Tourism",Junior Executive, ,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,170.25316325936944,68.10126530374778,17.025316325936945,0.0,0,500.0,0.0,138.1864690323502,893.5662139214044,Hotel,Concorde Hotel Singapore,Parents/ Parents-in-law,Partner/ Boyfriend/ Girlfriend,,,
1956,2015,January,2015-01-28,Anderson Yu Tor Kim,Indonesia,Jakarta,Leisure,Holiday/ Rest & Relax,376.95,Terminal 1,,,English,Yes,3 days,Non-Packaged,Male,"Mager (CEO, company director, senior mager)","Design related activities (e.g. architecture, interior, product, graphic design etc)",Mager/ Assistant Mager, ,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,164.70461266874662,153.22784693343252,51.07594897781084,0.0,0,0.0,0.0,154.85313569901686,523.8615442790068,Hotel,Parc Sovereign Hotel,Spouse,,,,
1957,2015,January,2015-01-28,Anderson Yu Tor Kim,Indonesia,Jakarta,Leisure,Holiday/ Rest & Relax,550.7349397590361,Terminal 1,,,English,Yes,2 days,Non-Packaged,Female,"Other White collar (Teacher, Nurse, secretary, receptionist, cashier etc)","Hospitality, Travel & Tourism",Junior Executive, ,33.333333333333336,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,66.66666666666667,71.37199882312352,51.07594897781084,30.6455693866865,0.0,0,0.0,0.0,171.51980236568352,324.6133195533044,Hotel,Fragrance Hotel - Pearl,Spouse,Children aged 0-7 yrs,,,
1958,2015,January,2015-01-28,Anderson Yu Tor Kim,Indonesia,Jakarta,Healthcare+Accompanying Pax,Accompanying a Healthcare/medical visitor for Outpatient consultation/treat,0.0,Terminal 1,,,English,No,2 days,Non-Packaged,Male,"Businessman (small company, <50 people)",Wholesale and Retail Trade,Others (specify),Owner,,,,,,,,,,,214.5189857068055,153.2278469334325,76.61392346671624,0.0,0,6400.0,0.0,279.8531356990169,7124.213891805971,Hotel,Hotel 81 - Chinatown,Spouse,,,,
1959,2015,January,2015-01-28,Anderson Yu Tor Kim,Indonesia,Jakarta,Leisure,Holiday/ Rest & Relax,419.09,Terminal 1,,,English,Yes,1 day,Non-Packaged,Male,"Mager (CEO, company director, senior mager)",InfoComm Technology,Mager/ Assistant Mager, ,53.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.745,329.4092253374932,164.7046126687466,91.9367081600595,0.0,0,0.0,0.0,158.59813569901686,744.6486818653161,Hotel,York Hotel,Spouse,,,,
1960,2015,January,2015-01-28,Anderson Yu Tor Kim,Indonesia,Jakarta,Leisure,Holiday/ Rest & Relax,550.7349397590361,Terminal 1,,,English,Yes,1 day,Non-Packaged,Male,"Other White collar (Teacher, Nurse, secretary, receptionist, cashier etc)",Marketing & Media,Others (specify),Camera man,50.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,65.0,76.61392346671624,61.291138773373,30.6455693866865,0.0,0,0.0,0.0,169.85313569901686,338.4037673257926,Hotel,Hotel 81 - Hollywood,Spouse,,,,
1961,2015,January,2015-01-28,Anderson Yu Tor Kim,Indonesia,Jakarta,Healthcare+Accompanying Pax,Outpatient consultation/treatment,315.2549019607843,Terminal 1,,,English,No,2 days,Non-Packaged,Female,Student,,, ,250.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,153.2278469334325,76.61392346671624,0.0,0,500.0,0.0,454.8531356990169,1184.6949060991656,Stayed with relatives/ friends,,Parents/ Parents-in-law,,,,
1962,2015,January,2015-01-28,Anderson Yu Tor Kim,Indonesia,Jakarta,Healthcare+Accompanying Pax,Accompanying a Healthcare/medical visitor for Outpatient consultation/treat,376.95,Terminal 1,,,English,No,1 day,Non-Packaged,Female,"Professiols (doctor, lawyer, lecturer, etc)",Others (specify),Mager/ Assistant Mager, ,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,114.92088520007438,76.61392346671624,76.61392346671624,0.0,0,1000.0,0.0,204.85313569901686,1473.0018678325237,Hotel,River View Hotel,Friends,,,,
1963,2015,January,2015-01-28,Anderson Yu Tor Kim,Indonesia,Jakarta,Others/ Refused,"Others - Personal (e.g. weddings, funerals, etc)",351.8817204301075,Terminal 1,,,English,No,Under 1 day,Non-Packaged,Male,"Professiols (doctor, lawyer, lecturer, etc)",Fincial and Insurance Activities,Mager/ Assistant Mager, ,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,115.0,180.0,0.0,22.984177040014874,7.661392346671625,0.0,0,0.0,0.0,284.8531356990169,315.49870508570336,Accommodation not required - Day Tripper,,Parents/ Parents-in-law,Friends,,,
1964,2015,January,2015-01-28,Anderson Yu Tor Kim,Indonesia,Jakarta,Others/ Refused,"Others - Personal (e.g. weddings, funerals, etc)",310.76296296296294,Terminal 1,,,English,No,Under 1 day,Non-Packaged,Male,"Professiols (doctor, lawyer, lecturer, etc)",Fincial and Insurance Activities,Mager/ Assistant Mager, ,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,27.0,87.0,0.0,15.32278469334325,10.725949285340274,0.0,0,0.0,0.0,191.85313569901686,217.90186967770038,Accommodation not required - Day Tripper,,Spouse,Friends,,,
1965,2015,January,2015-01-28,Anderson Yu Tor Kim,Indonesia,Jakarta,Leisure,To shop/attend shopping events in Singapore,419.09,Terminal 1,,,English,No,Under 1 day,Non-Packaged,Male,"Businessman (small company, <50 people)",Accommodation and Food & Beverage-related activities,CEO/ Assistant CEO, ,50.0,0.0,0.0,0.0,19.5,0.0,0.0,0.0,26.5,96.0,0.0,38.30696173335812,15.32278469334325,0.0,0,0.0,0.0,200.85313569901686,254.48288212571822,Accommodation not required - Day Tripper,,Parents/ Parents-in-law,,,,
1966,2015,January,2015-01-28,Anderson Yu Tor Kim,Indonesia,Jakarta,Leisure,Holiday/ Rest & Relax,315.2549019607843,Terminal 1,,,English,Yes,3 days,Non-Packaged,Male,Student,,, ,33.333333333333336,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,66.66666666666667,34.05063265187389,68.10126530374778,68.10126530374778,0.0,0,0.0,0.0,171.51980236568352,341.77296562505296,Hostel (Rental by bed),,Friends,,,,
1967,2015,January,2015-01-28,Anderson Yu Tor Kim,Indonesia,Jakarta,Leisure,Holiday/ Rest & Relax,310.76296296296294,Terminal 1,,,English,No,1 day,Non-Packaged,Female,"Mager (CEO, company director, senior mager)",Construction,Mager/ Assistant Mager, ,0.0,0.0,0.0,120.0,30.0,0.0,0.0,0.0,0.0,150.0,1029.4771653314424,459.6835408002975,153.2278469334325,0.0,0,0.0,0.0,254.85313569901686,1897.2416887641893,Hotel,The Fullerton Hotel,Alone,,,,
1968,2015,January,2015-01-28,Anderson Yu Tor Kim,Indonesia,Jakarta,Leisure,Visiting friends/relatives,1139.851851851852,Terminal 1,,,Chinese,No,4 days,Non-Packaged,Male,Retired,,, ,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,57.46044260003719,38.30696173335812,0.0,0,0.0,0.0,279.8531356990169,375.6205400324122,Stayed with relatives/ friends,,Spouse,,,,
1969,2015,January,2015-01-28,Cindy Liu,Indonesia,Jakarta,Leisure,Visiting friends/relatives,351.8817204301075,Terminal 1,,,English,Yes,2 days,Non-Packaged,Female,Student,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6455693866865,0.0,0,0.0,0.0,104.85313569901686,135.49870508570336,Stayed with relatives/ friends,,Alone,,,,
1970,2015,January,2015-01-28,Cindy Liu,Indonesia,Surabaya,Healthcare+Accompanying Pax,Accompanying a Healthcare/medical visitor for Outpatient consultation/treat,714.8823529411765,Terminal 1,,,Chinese,No,3 days,Non-Packaged,Male,Others (specify),InfoComm Technology,Others (specify),Self employed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.645569386686503,15.322784693343252,0.0,0,1800.0,0.0,104.85313569901686,1950.8214897790467,Stayed with relatives/ friends,,Spouse,,,,
1971,2015,January,2015-01-28,Cindy Liu,Indonesia,Surabaya,Leisure,Holiday/ Rest & Relax,310.76296296296294,Terminal 1,,,English,No,3 days,Non-Packaged,Male,"Mager (CEO, company director, senior mager)",Construction,Mager/ Assistant Mager, ,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,27.240506121499113,6.810126530374778,0.0,0,0.0,0.0,114.85313569901686,148.90376835089074,Service Apartment,,Spouse,Children aged 0-7 yrs,,,
1973,2015,January,2015-01-28,Cindy Liu,Indonesia,Jakarta,Leisure,Holiday/ Rest & Relax,310.76296296296294,Terminal 1,,,English,No,5 days,Non-Packaged,Female,Others (specify),Others (specify),Others (specify),Consultant,100.0,666.6666666666666,0.0,100.0,0.0,0.0,0.0,0.0,0.0,866.6666666666666,306.455693866865,81.72151836449734,20.430379591124336,0.0,0,0.0,0.0,971.5198023656835,1380.1273941881702,Hotel,Mandarin Orchard Singapore,Parents/ Parents-in-law,Siblings,,,
1976,2015,January,2015-01-28,Cindy Liu,Indonesia,Surabaya,Leisure,Holiday/ Rest & Relax,351.8817204301075,Terminal 1,,,English,No,3 days,Non-Packaged,Female,Student,,, ,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,306.45569386686503,76.61392346671626,15.322784693343252,0.0,0,0.0,25.0,204.85313569901686,628.2455377259414,Hotel,Summer View Hotel,Partner/ Boyfriend/ Girlfriend,,,,
1977,2015,January,2015-01-28,Cindy Liu,Indonesia,Surabaya,Healthcare+Accompanying Pax,Accompanying a Healthcare/medical visitor for Outpatient consultation/treat,310.76296296296294,Terminal 1,,,English,No,2 days,Non-Packaged,Male,Others (specify),Others (specify),Others (specify),Photography,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.19620101346226,76.61392346671624,22.984177040014874,0.0,0,150.0,0.0,104.85313569901686,553.6474372192102,Hotel,The Keong Saik Hotel,Parents/ Parents-in-law,,,,
1978,2015,January,2015-01-28,Cindy Liu,Indonesia,Surabaya,Leisure,Visiting friends/relatives,1139.851851851852,Terminal 1,,,Chinese,No,5 days,Non-Packaged,Male,Retired,,, ,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,24.0,74.0,0.0,140.9696191787579,18.3873416320119,0.0,0,0.0,0.0,178.85313569901686,338.2100965097867,Stayed with relatives/ friends,,Spouse,,,,
1979,2015,January,2015-01-28,Cindy Liu,Indonesia,Surabaya,Leisure,Visiting an international student studying in Singapore,310.76296296296294,Terminal 1,,,English,No,3 days,Non-Packaged,Male,Student,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0,45.968354080029755,10.215189795562168,0.0,0,0.0,0.0,174.85313569901686,231.0366795746088,Student Hostel,,Alone,,,,
1980,2015,January,2015-01-28,Cindy Liu,Indonesia,Malang,Others/ Refused,"Others - Work Related (e.g. visa, insurance, etc)",376.95,Terminal 1,,,English,No,1 day,Non-Packaged,Male,"Professiols (doctor, lawyer, lecturer, etc)",Healthcare and Biomedical Sciences,Others (specify),Doctor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.8480958937895,306.455693866865,459.6835408002975,30.0,0,0.0,0.0,104.85313569901686,1605.840466259969,Hotel,York Hotel,Others,,,,
1982,2015,January,2015-01-28,Cindy Liu,Indonesia,Solo,Healthcare+Accompanying Pax,Outpatient consultation/treatment,651.2692307692307,Terminal 2,,,English,No,2 days,Non-Packaged,Male,"Businessman (small company, <50 people)",Others (specify),Director, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.84177040014876,153.2278469334325,76.61392346671624,0.0,0,125.0,0.0,104.85313569901686,689.5366764993144,Hotel,Holiday Inn Express Singapore Orchard Road,Friends,,,,
1983,2015,January,2015-01-28,Cindy Liu,Indonesia,Jakarta,Others/ Refused,"Others - Personal (e.g. weddings, funerals, etc)",1139.851851851852,Terminal 2,,,English,No,3 days,Non-Packaged,Male,Retired,,, ,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,600.0,900.0,0.0,51.07594897781084,30.645569386686503,0.0,0,0.0,0.0,1004.8531356990169,1086.5746540635141,Own Residence,,Alone,,,,
1986,2015,January,2015-01-28,Cindy Liu,Indonesia,Jakarta,Healthcare+Accompanying Pax,Accompanying a Healthcare/medical visitor for Outpatient consultation/treat,550.7349397590361,Terminal 1,,,English,Yes,2 days,Non-Packaged,Female,Homemaker (Full time),,, ,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,22.984177040014874,53.629746426701374,0.0,0,1600.0,0.0,1004.8531356990169,2681.467059165733,Stayed with relatives/ friends,,Parents/ Parents-in-law,,,,
1992,2015,January,2015-01-28,Simon,Indonesia,Jakarta,Leisure,Holiday/ Rest & Relax,376.95,Terminal 3,,,English,No,4 days,Non-Packaged,Female,Homemaker (Full time),,, ,21.666666666666668,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,38.333333333333336,122.582277546746,76.61392346671624,12.76898724445271,0.0,0,0.0,0.0,143.1864690323502,355.1516572902651,Hotel,Hotel Nuve,Spouse,Children aged 0-7 yrs,,,
1993,2015,January,2015-01-28,Simon,Indonesia,Kalimantan,Healthcare+Accompanying Pax,Outpatient consultation/treatment,1139.851851851852,Terminal 3,,,English,No,1 day,Non-Packaged,Male,Retired,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.582277546746,30.6455693866865,0.0,0,1100.0,0.0,104.85313569901686,1358.0809826324494,Stayed with relatives/ friends,,Children aged 20-39 yrs,,,,
